seed,allocation,speed,health,hunting,elements,farming,gathering,years,peak_population,final_population,tech_tier,end_state,dominant_temperament,buildings,wars,food,wood,stone,knowledge,wealth,influence,unrest,produced_food,consumed_food,spoiled_food,produced_wood,consumed_wood,births,deaths,combat_deaths,raids,trades,elections,coups,rivals_alive,trait_points_spent,techs_chosen
80190,duo-speed+health,8,8,3,3,3,3,80,1941,1941,6,ASCENSION,PASSIVE,214,24,179918,246997,267707,5,15285,45014,0.000,23653352,14874071,8601232,279782,32785,2255,369,64,12,1811,20,0,3,18,6
80190,duo-speed+hunting,8,3,8,3,3,3,104,2521,2521,6,ASCENSION,AMBITIOUS,263,3,297979,375430,428009,8,59679,101054,0.000,45091494,24007304,20788080,410165,34735,3137,671,39,26,1531,26,0,2,20,6
80190,duo-speed+elements,8,3,3,8,3,3,98,2789,2789,6,ASCENSION,PRAGMATIC,280,34,263838,262490,271363,0,2413897,82331,0.000,28719510,19656820,8800721,305005,42515,3401,667,295,27,1465,25,0,2,19,6
80190,duo-speed+farming,8,3,3,3,8,3,108,2348,2348,6,ASCENSION,PRAGMATIC,180,13,456944,373066,362713,1,41633,63423,0.000,71734863,27474037,43805751,400361,27295,2914,621,56,18,1016,27,0,2,20,6
80190,duo-speed+gathering,8,3,3,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,478,461,7,11,36,0.000,17039,18909,0,478,0,1,56,0,0,8,0,0,4,10,0
80190,duo-health+hunting,3,8,8,3,3,3,9,117,0,0,COLLAPSE,ZEALOT,10,0,0,23,725,123,0,400,0.009,189920,191790,0,1893,1870,67,122,2,2,145,3,0,3,10,0
80190,duo-health+elements,3,8,3,8,3,3,1,56,0,0,COLLAPSE,PASSIVE,0,0,0,148,0,5,24,38,0.000,13668,15538,0,188,40,1,56,0,0,9,1,0,4,10,0
80190,duo-health+farming,3,8,3,3,8,3,91,3992,3992,6,ASCENSION,PRAGMATIC,348,31,532256,374986,384909,8,1238402,80273,0.000,67394677,29488319,37375972,425951,50965,4634,697,139,9,1299,23,3,2,19,6
80190,duo-health+gathering,3,8,3,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,275,1,4,15,33,0.000,11571,13441,0,275,0,1,56,0,0,7,0,0,4,10,0
80190,duo-hunting+elements,3,3,8,8,3,3,1,57,0,0,COLLAPSE,PASSIVE,0,0,0,124,0,4,15,40,0.006,17633,19503,0,164,40,2,57,0,0,9,1,0,4,10,0
80190,duo-hunting+farming,3,3,8,3,8,3,122,2575,2573,6,ASCENSION,PRAGMATIC,160,79,583926,361969,331743,5,49040,50557,0.000,78720214,34419659,43718499,385519,23550,3466,948,668,38,1822,31,0,3,22,6
80190,duo-hunting+gathering,3,3,8,3,3,8,0,56,0,0,COLLAPSE,NONE,0,0,0,229,0,3,7,34,0.000,15104,16974,0,229,0,1,56,0,0,7,0,0,4,10,0
80190,duo-elements+farming,3,3,3,8,8,3,87,2517,2517,6,ASCENSION,AMBITIOUS,278,38,427216,229862,239697,12,21836,47747,0.000,55029771,25264985,29339439,265607,35745,2816,354,86,24,1538,22,0,3,18,6
80190,duo-elements+gathering,3,3,3,8,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,168,0,2,8,26,0.000,10720,12590,0,168,0,0,55,0,0,3,0,0,4,10,0
80190,duo-farming+gathering,3,3,3,3,8,8,146,1507,1109,6,ASCENSION,PASSIVE,154,105,142095,409579,407309,3,2060492,69531,0.000,54219595,25706364,28373005,432724,23145,2915,1861,3101,29,1885,37,0,3,24,6
88109,naive-even,5,5,5,5,4,4,300,662,35,5,ENDURANCE,PRAGMATIC,48,279,9045,333965,322341,33176,592017,13316,0.000,42522277,19580762,22934338,352990,19025,1391,1411,2228,53,3162,75,0,3,40,5
88109,farmer,3,4,3,4,8,3,89,2024,2024,6,ASCENSION,ZEALOT,289,16,342207,203370,216035,6,32057,42610,0.000,55714931,23968334,31406259,246180,42810,2480,511,102,15,2198,23,0,3,15,6
88109,farm+elements,3,4,3,6,6,3,15,132,0,0,COLLAPSE,AMBITIOUS,10,6,0,1241,475,198,0,647,0.049,561262,467610,95522,4571,3330,91,146,2,13,346,4,0,4,8,0
88109,hardy,3,8,3,5,4,3,3,57,0,0,COLLAPSE,AMBITIOUS,0,2,0,443,0,6,9,115,0.010,23353,25223,0,713,270,2,57,0,3,89,1,0,4,8,0
88109,swift,8,4,3,3,5,3,111,2383,2382,6,ASCENSION,PRAGMATIC,201,51,384989,330641,299212,8,5133502,42847,0.000,32415283,21216664,10815499,360266,29625,3411,1084,518,19,1923,28,0,3,19,6
88109,hunter,5,4,8,3,3,3,0,56,0,0,COLLAPSE,NONE,0,0,0,296,299,6,56,37,0.000,17428,19298,0,296,0,1,56,0,0,0,0,0,4,8,0
88109,warlike,4,3,7,3,6,3,115,3212,3209,6,ASCENSION,AMBITIOUS,160,4,294539,557374,500371,3,286154,31939,0.000,101680719,46270693,55117356,576809,19435,4034,880,11,6,3092,29,0,3,19,6
88109,scholar-ish,7,5,3,3,5,3,29,98,0,0,CONQUEST,PASSIVE,7,5,577,7,853,106,290,1187,0.036,209795,188658,22428,2512,2505,48,103,24,10,577,8,0,3,10,0
88109,weathered,3,4,3,8,5,3,142,1342,1342,6,ASCENSION,PRAGMATIC,177,51,178160,264364,265217,0,1029823,8958,0.000,31930977,13624602,18130084,273479,9115,1774,487,276,29,2462,36,0,3,22,6
88109,bad,8,3,3,3,1,3,0,55,0,0,COLLAPSE,NONE,0,0,0,296,0,2,11,20,0.000,7915,9785,0,296,0,0,55,0,0,3,0,0,4,3,0
88109,pure-speed,8,4,3,3,4,3,6,89,0,0,COLLAPSE,PASSIVE,35,1,0,957,786,33,0,269,0.020,162506,161873,2503,2277,1320,37,92,0,4,161,2,0,4,7,0
88109,pure-health,3,8,3,4,4,3,28,57,0,0,COLLAPSE,PASSIVE,0,3,399,14,0,8,1994,1100,0.000,40493,41007,956,674,660,4,59,0,7,487,7,0,3,9,0
88109,pure-hunting,3,4,8,3,4,3,1,57,0,0,COLLAPSE,PASSIVE,1,0,0,142,274,5,1,62,0.017,30401,32271,0,312,170,3,58,0,0,12,1,0,4,7,0
88109,pure-elements,3,4,3,8,4,3,1,55,0,0,COLLAPSE,AMBITIOUS,0,0,0,486,0,4,42,48,0.010,21400,23270,0,546,60,0,55,0,0,11,1,0,4,7,0
88109,pure-farming,3,4,3,4,8,3,89,2024,2024,6,ASCENSION,ZEALOT,289,16,342207,203370,216035,6,32057,42610,0.000,55714931,23968334,31406259,246180,42810,2480,511,102,15,2198,23,0,3,15,6
88109,pure-gathering,3,4,3,3,4,8,0,55,0,0,COLLAPSE,NONE,0,0,0,731,0,3,27,34,0.000,15191,17061,0,731,0,0,55,0,0,0,0,0,4,7,0
88109,farm+gathering,3,4,3,3,6,6,117,3502,3502,6,ASCENSION,ZEALOT,233,36,539417,697511,642414,18,104576,56554,0.000,107879833,48868691,58473594,731596,34085,4645,1198,271,36,2936,30,0,3,18,6
88109,solo-speed,8,4,4,4,4,4,117,2774,2774,6,ASCENSION,AMBITIOUS,167,51,342640,464679,430199,2,199690,40635,0.000,64969964,28047377,36581816,483789,19110,3817,1098,614,23,2483,30,0,3,21,6
88109,solo-health,4,8,4,4,4,4,5,73,0,0,COLLAPSE,AMBITIOUS,0,2,0,405,474,44,0,193,0.026,93241,95111,0,1365,960,24,79,6,4,94,2,0,4,10,0
88109,solo-hunting,4,4,8,4,4,4,8,97,0,0,COLLAPSE,PASSIVE,54,1,0,576,671,68,112,337,0.014,186469,188339,0,2306,1730,52,107,0,6,200,2,0,4,10,0
88109,solo-elements,4,4,4,8,4,4,1,58,0,0,COLLAPSE,ZEALOT,1,0,0,414,331,6,9,59,0.012,26811,28681,0,579,165,4,59,0,0,19,1,0,4,10,0
88109,solo-farming,4,4,4,4,8,4,91,2324,2324,6,ASCENSION,PRAGMATIC,247,104,399954,327104,334630,10,836239,61634,0.000,61468372,22712647,38357641,358829,31725,2827,558,638,27,1109,23,0,4,19,6
88109,solo-gathering,4,4,4,4,4,8,1,56,0,0,COLLAPSE,ZEALOT,1,0,0,575,370,6,31,58,0.029,27564,29434,0,765,190,3,58,0,0,21,1,0,4,10,0
88109,duo-speed+health,8,8,3,3,3,3,8,116,0,0,COLLAPSE,PASSIVE,33,0,0,708,847,66,273,315,0.018,170336,172206,0,2353,1645,66,121,0,1,151,2,0,3,10,0
88109,duo-speed+hunting,8,3,8,3,3,3,90,1973,1973,6,ASCENSION,ZEALOT,301,62,233545,332870,323453,9,27106,30126,0.000,37763582,19846002,17685904,371380,38510,2367,449,169,27,1314,23,0,3,19,6
88109,duo-speed+elements,8,3,3,8,3,3,16,55,0,0,COLLAPSE,AMBITIOUS,0,0,525,3,324,7,525,637,0.491,50672,46414,5602,493,490,1,56,0,0,578,4,0,4,11,0
88109,duo-speed+farming,8,3,3,3,8,3,98,1924,1924,6,ASCENSION,AMBITIOUS,198,88,357039,287734,258103,1,28623,53160,0.000,57852255,24701176,32795909,318784,31050,2554,685,552,40,2821,25,0,4,19,6
88109,duo-speed+gathering,8,3,3,3,3,8,0,56,0,0,COLLAPSE,NONE,0,0,0,779,481,6,26,36,0.000,16328,18198,0,779,0,2,57,0,0,8,0,0,4,10,0
88109,duo-health+hunting,3,8,8,3,3,3,3,57,0,0,COLLAPSE,AMBITIOUS,0,0,3,420,0,5,47,117,0.263,15404,17271,0,560,140,3,58,0,0,66,1,0,4,10,0
88109,duo-health+elements,3,8,3,8,3,3,0,58,0,0,COLLAPSE,NONE,0,0,0,481,0,4,32,36,0.000,12899,14769,0,481,0,3,58,0,0,0,0,0,4,10,0
88109,duo-health+farming,3,8,3,3,8,3,101,4981,4981,6,ASCENSION,AMBITIOUS,277,17,757745,647801,586861,0,149049,60276,0.000,116089704,48721146,66612681,679091,31290,5904,978,39,34,2314,26,0,3,20,6
88109,duo-health+gathering,3,8,3,3,3,8,0,57,0,0,COLLAPSE,NONE,0,0,0,710,0,4,24,33,0.000,11210,13080,0,710,0,2,57,0,0,3,0,0,4,10,0
88109,duo-hunting+elements,3,3,8,8,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,448,0,4,26,37,0.000,16851,18721,0,448,0,0,55,0,0,0,0,0,4,10,0
88109,duo-hunting+farming,3,3,8,3,8,3,118,3331,3331,6,ASCENSION,ZEALOT,167,77,604853,487354,385532,1,63167,47473,0.000,102484785,44793311,57088490,510874,23520,4262,986,337,39,2007,30,0,3,21,6
88109,duo-hunting+gathering,3,3,8,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,646,0,3,18,32,0.000,14360,16230,0,646,0,0,55,0,0,3,0,0,4,10,0
88109,duo-elements+farming,3,3,3,8,8,3,115,3181,3181,6,ASCENSION,PRAGMATIC,182,17,649992,526446,399207,1,83623,57548,0.000,98771185,38041060,60082002,548646,22200,3757,631,25,12,2832,29,0,3,21,6
88109,duo-elements+gathering,3,3,3,8,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,466,0,2,10,25,0.000,10310,12180,0,466,0,0,55,0,0,0,0,0,4,10,0
88109,duo-farming+gathering,3,3,3,3,8,8,93,1808,1808,6,ASCENSION,ZEALOT,168,9,289314,369304,353020,1,51931,54594,0.000,51223364,21699686,29236233,395464,26160,2254,501,19,10,2198,24,0,3,19,6
96028,naive-even,5,5,5,5,4,4,94,3043,3043,6,ASCENSION,ZEALOT,108,20,411392,402511,371793,13,17824,27344,0.000,47112448,25622729,21080197,425396,22885,3565,577,65,14,1178,24,0,2,19,6
96028,farmer,3,4,3,4,8,3,102,2791,2791,6,ASCENSION,PASSIVE,136,75,356804,328673,321759,2,1120236,19287,0.000,60773641,26869101,33549604,345138,16465,3907,1171,586,51,1131,26,0,3,17,6
96028,farm+elements,3,4,3,6,6,3,86,2082,2082,6,ASCENSION,PASSIVE,134,11,297009,235636,242495,12,19681,29270,0.000,45192016,20975114,23921761,256496,20860,2500,473,58,17,1208,22,0,2,15,6
96028,hardy,3,8,3,5,4,3,1,57,0,0,COLLAPSE,PASSIVE,1,0,0,3,426,6,37,57,0.012,23164,25034,0,173,170,2,57,0,0,18,1,0,4,8,0
96028,swift,8,4,3,3,5,3,114,2185,2185,6,ASCENSION,PASSIVE,132,102,309022,378178,322675,3,119307,35316,0.000,59097543,24434984,34355405,399053,20875,3224,1094,1044,31,879,29,0,3,19,6
96028,hunter,5,4,8,3,3,3,0,56,0,0,COLLAPSE,NONE,0,0,0,379,0,4,42,36,0.000,15848,17718,0,379,0,1,56,0,0,0,0,0,4,8,0
96028,warlike,4,3,7,3,6,3,102,2439,2439,6,ASCENSION,AMBITIOUS,130,45,350185,358700,341005,4,51947,45201,0.000,62535498,25180066,37007117,383135,24435,3164,780,137,28,827,26,0,2,18,6
96028,scholar-ish,7,5,3,3,5,3,26,96,0,0,CONQUEST,PASSIVE,0,3,512,1,504,87,407,1065,0.004,178202,162813,16747,1526,1525,48,103,6,10,255,7,0,2,10,0
96028,weathered,3,4,3,8,5,3,2,65,0,0,CONQUEST,PRAGMATIC,7,1,0,265,496,7,245,113,0.025,54447,56317,0,705,440,11,66,0,1,56,1,0,3,8,0
96028,bad,8,3,3,3,1,3,0,55,0,0,COLLAPSE,NONE,0,0,0,178,0,2,9,19,0.000,7455,9325,0,178,0,0,55,0,0,3,0,0,4,3,0
96028,pure-speed,8,4,3,3,4,3,5,68,0,0,CONQUEST,ZEALOT,17,0,0,7,651,60,12,193,0.032,103756,105622,4,1027,1020,19,74,0,3,87,2,0,3,7,0
96028,pure-health,3,8,3,4,4,3,1,59,0,0,COLLAPSE,PASSIVE,0,0,0,416,0,7,11,55,0.014,22449,24319,0,491,75,4,59,0,0,13,1,0,4,7,0
96028,pure-hunting,3,4,8,3,4,3,1,61,0,0,COLLAPSE,ZEALOT,1,0,0,456,0,5,33,61,0.005,29938,31808,0,526,70,7,62,0,0,21,1,0,4,7,0
96028,pure-elements,3,4,3,8,4,3,1,55,0,0,COLLAPSE,ZEALOT,0,0,0,420,0,4,41,45,0.012,19737,21607,0,440,20,1,56,0,0,4,1,0,4,7,0
96028,pure-farming,3,4,3,4,8,3,102,2791,2791,6,ASCENSION,PASSIVE,136,75,356804,328673,321759,2,1120236,19287,0.000,60773641,26869101,33549604,345138,16465,3907,1171,586,51,1131,26,0,3,17,6
96028,pure-gathering,3,4,3,3,4,8,0,55,0,0,COLLAPSE,NONE,0,0,0,582,0,3,17,34,0.000,14600,16470,0,582,0,1,56,0,0,0,0,0,4,7,0
96028,farm+gathering,3,4,3,3,6,6,105,2462,2462,6,ASCENSION,PASSIVE,119,82,232430,360840,353424,8,592913,36415,0.000,48593283,23155152,25207570,381510,20670,3364,957,694,45,1179,27,0,3,17,6
96028,solo-speed,8,4,4,4,4,4,109,4253,4253,6,ASCENSION,ZEALOT,141,82,696006,670725,586426,1,36454,16896,0.000,88258162,42666703,44897322,688800,18075,5363,1165,550,37,1574,28,0,3,20,6
96028,solo-health,4,8,4,4,4,4,8,110,0,0,COLLAPSE,PRAGMATIC,26,1,0,390,893,157,0,330,0.022,163606,165476,0,2065,1675,64,119,6,3,141,2,0,3,10,0
96028,solo-hunting,4,4,8,4,4,4,1,62,0,0,COLLAPSE,PRAGMATIC,1,0,0,62,538,6,158,64,0.026,31178,33048,0,237,175,8,63,0,0,21,1,0,4,10,0
96028,solo-elements,4,4,4,8,4,4,1,57,0,0,COLLAPSE,AMBITIOUS,0,0,0,101,569,6,80,54,0.008,24777,26647,0,221,120,3,58,0,0,14,1,0,4,10,0
96028,solo-farming,4,4,4,4,8,4,110,3017,3017,6,ASCENSION,AMBITIOUS,107,5,453483,493730,420438,6,141083,34968,0.000,82939508,34060885,48427009,512575,18845,3652,690,22,18,1514,28,0,2,21,6
96028,solo-gathering,4,4,4,4,4,8,1,58,0,0,COLLAPSE,AMBITIOUS,1,0,0,752,0,5,43,51,0.011,23569,25439,0,777,25,4,59,0,0,14,1,0,4,10,0
96028,duo-speed+health,8,8,3,3,3,3,81,2595,2595,6,ASCENSION,AMBITIOUS,168,4,260923,317071,306238,7,43959,15347,0.000,34983930,18746698,15978178,333306,16235,2974,434,9,5,1368,21,0,2,18,6
96028,duo-speed+hunting,8,3,8,3,3,3,8,118,0,0,COLLAPSE,AMBITIOUS,51,2,0,556,1517,55,0,363,0.025,228493,229752,610,2476,1920,67,122,2,5,123,2,0,3,10,0
96028,duo-speed+elements,8,3,3,8,3,3,1,55,0,0,COLLAPSE,PRAGMATIC,0,0,0,333,313,7,19,44,0.005,20387,22257,0,383,50,0,55,0,0,11,1,0,4,10,0
96028,duo-speed+farming,8,3,3,3,8,3,96,2405,2405,6,ASCENSION,PRAGMATIC,183,37,378405,354480,307609,0,1466530,44376,0.000,65382322,24613378,40392408,379745,25265,3236,886,245,19,792,24,0,2,19,6
96028,duo-speed+gathering,8,3,3,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,708,0,6,42,34,0.000,15962,17832,0,708,0,0,55,0,0,4,0,0,4,10,0
96028,duo-health+hunting,3,8,8,3,3,3,10,118,0,0,COLLAPSE,ZEALOT,22,0,0,320,757,228,0,411,0.031,207814,209684,0,2245,1925,71,126,0,0,139,3,0,3,11,0
96028,duo-health+elements,3,8,3,8,3,3,0,57,0,0,COLLAPSE,NONE,0,0,0,335,0,4,31,37,0.000,12867,14737,0,335,0,2,57,0,0,0,0,0,4,10,0
96028,duo-health+farming,3,8,3,3,8,3,109,7186,7186,6,ASCENSION,PASSIVE,224,114,976287,724376,664233,28,4756228,74613,0.000,124346744,54515367,68856960,751991,27615,9759,2628,912,47,776,28,0,3,20,6
96028,duo-health+gathering,3,8,3,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,491,0,3,27,32,0.000,11575,13445,0,491,0,1,56,0,0,0,0,0,4,10,0
96028,duo-hunting+elements,3,3,8,8,3,3,0,56,0,0,COLLAPSE,NONE,0,0,0,320,0,3,18,34,0.000,14699,16569,0,320,0,1,56,0,0,0,0,0,4,10,0
96028,duo-hunting+farming,3,3,8,3,8,3,113,3185,3184,6,ASCENSION,AMBITIOUS,141,112,414028,406884,387582,1,1703167,30295,0.000,70594617,27020015,43162443,425984,19100,4634,1505,1011,32,618,29,0,3,21,6
96028,duo-hunting+gathering,3,3,8,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,460,0,2,11,29,0.000,12677,14547,0,460,0,0,55,0,0,0,0,0,4,10,0
96028,duo-elements+farming,3,3,3,8,8,3,96,3538,3538,6,ASCENSION,PASSIVE,136,32,586507,414486,411452,0,1453582,42954,0.000,77146867,27723411,48838818,434846,20360,4129,646,55,20,1554,24,0,2,19,6
96028,duo-elements+gathering,3,3,3,8,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,330,0,1,7,23,0.000,9122,10992,0,330,0,0,55,0,0,0,0,0,4,10,0
96028,duo-farming+gathering,3,3,3,3,8,8,91,2555,2555,6,ASCENSION,ZEALOT,135,71,411013,572906,357167,0,920808,21696,0.000,59721807,25648304,33664360,593201,20295,3315,815,359,34,997,23,0,3,19,6
103947,naive-even,5,5,5,5,4,4,1,59,0,0,COLLAPSE,ZEALOT,2,0,0,763,124,8,17,63,0.002,29274,31144,0,913,150,4,59,0,2,39,1,0,4,10,0
103947,farmer,3,4,3,4,8,3,98,2043,2043,6,ASCENSION,ZEALOT,552,44,326513,291435,246432,9,7897,106077,0.000,54103026,19542833,34235549,361025,69590,2814,826,593,25,2132,25,0,3,16,6
103947,farm+elements,3,4,3,6,6,3,122,3367,3367,6,ASCENSION,ZEALOT,304,115,479460,500943,477670,4,119262,60262,0.000,90268168,44387242,45403335,533718,32775,4554,1242,1429,36,3316,31,0,4,19,6
103947,hardy,3,8,3,5,4,3,1,55,0,0,COLLAPSE,AMBITIOUS,0,0,0,572,0,7,9,56,0.018,21881,23751,0,617,45,3,58,0,0,25,1,0,4,8,0
103947,swift,8,4,3,3,5,3,2,65,0,0,COLLAPSE,PRAGMATIC,3,1,0,1255,26,14,17,112,0.030,60232,61249,852,1435,180,12,67,0,2,95,1,0,4,8,0
103947,hunter,5,4,8,3,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,566,0,4,10,35,0.000,15466,17336,0,566,0,1,56,0,0,13,0,0,4,8,0
103947,warlike,4,3,7,3,6,3,92,1528,1527,6,ASCENSION,ZEALOT,257,75,225434,236805,227522,8,87042,61251,0.000,46166899,21912046,24031287,269710,32905,1962,490,45,29,2751,23,0,4,17,6
103947,scholar-ish,7,5,3,3,5,3,6,104,0,0,COLLAPSE,AMBITIOUS,31,0,0,2330,225,56,186,273,0.021,163006,164819,56,3705,1375,53,108,0,0,260,2,0,4,8,0
103947,weathered,3,4,3,8,5,3,2,63,0,0,COLLAPSE,PASSIVE,3,0,0,1008,0,7,83,111,0.011,53397,55267,0,1103,95,11,66,0,0,78,1,0,4,8,0
103947,bad,8,3,3,3,1,3,0,55,0,0,COLLAPSE,NONE,0,0,0,247,0,2,1,17,0.000,6414,8284,0,247,0,0,55,0,0,4,0,0,4,3,0
103947,pure-speed,8,4,3,3,4,3,6,100,0,0,COLLAPSE,PASSIVE,36,0,0,1770,91,90,0,277,0.005,171043,171409,1503,3170,1400,50,105,0,0,297,2,0,4,7,0
103947,pure-health,3,8,3,4,4,3,1,55,0,0,COLLAPSE,ZEALOT,0,0,0,493,0,5,14,42,0.011,15982,17852,0,538,45,1,56,0,0,15,1,0,4,7,0
103947,pure-hunting,3,4,8,3,4,3,0,55,0,0,COLLAPSE,NONE,0,0,0,522,0,4,10,37,0.000,16880,18750,0,522,0,1,56,0,0,11,0,0,4,7,0
103947,pure-elements,3,4,3,8,4,3,1,57,0,0,COLLAPSE,AMBITIOUS,0,0,0,515,0,4,20,41,0.012,18178,20048,0,515,0,2,57,0,0,14,1,0,4,7,0
103947,pure-farming,3,4,3,4,8,3,98,2043,2043,6,ASCENSION,ZEALOT,552,44,326513,291435,246432,9,7897,106077,0.000,54103026,19542833,34235549,361025,69590,2814,826,593,25,2132,25,0,3,16,6
103947,pure-gathering,3,4,3,3,4,8,0,55,0,0,COLLAPSE,NONE,0,0,0,682,0,3,9,32,0.000,13720,15590,0,682,0,0,55,0,0,10,0,0,4,7,0
103947,farm+gathering,3,4,3,3,6,6,103,2055,2055,6,ASCENSION,AMBITIOUS,224,26,286732,298096,340627,2,103451,18540,0.000,55245610,26292161,28668586,322001,23905,2471,471,26,11,2699,26,0,3,17,6
103947,solo-speed,8,4,4,4,4,4,8,105,0,0,COLLAPSE,AMBITIOUS,25,1,0,2162,206,90,0,341,0.014,209080,210950,0,3892,1730,56,111,8,3,276,2,0,4,10,0
103947,solo-health,4,8,4,4,4,4,1,59,0,0,COLLAPSE,PASSIVE,0,0,0,719,0,7,90,62,0.022,25205,27075,0,769,50,5,60,0,0,25,1,0,4,10,0
103947,solo-hunting,4,4,8,4,4,4,1,57,0,0,COLLAPSE,PRAGMATIC,1,0,0,773,0,5,2,60,0.008,28013,29883,0,823,50,5,60,0,0,34,1,0,4,10,0
103947,solo-elements,4,4,4,8,4,4,1,55,0,0,COLLAPSE,ZEALOT,0,0,0,710,0,6,15,54,0.013,23674,25544,0,760,50,1,56,0,0,19,1,0,4,10,0
103947,solo-farming,4,4,4,4,8,4,107,2829,2829,6,ASCENSION,ZEALOT,267,81,396168,374646,327547,0,137646,60012,0.000,71189471,32715989,38079182,398906,24260,3541,767,1359,23,3479,27,0,4,20,6
103947,solo-gathering,4,4,4,4,4,8,1,55,0,0,COLLAPSE,PASSIVE,0,0,0,931,0,4,26,38,0.000,16788,18658,0,951,20,0,55,0,0,7,1,0,4,10,0
103947,duo-speed+health,8,8,3,3,3,3,1,55,0,0,COLLAPSE,AMBITIOUS,0,0,0,906,0,8,8,42,0.007,15578,17448,0,906,0,1,56,0,0,11,1,0,4,10,0
103947,duo-speed+hunting,8,3,8,3,3,3,31,57,0,0,CONQUEST,AMBITIOUS,0,4,94,14,0,7,2256,1217,0.004,98147,83240,16682,779,765,5,60,29,6,992,8,0,4,13,0
103947,duo-speed+elements,8,3,3,8,3,3,1,55,0,0,COLLAPSE,PRAGMATIC,0,0,0,765,0,6,27,39,0.003,17264,19134,0,765,0,2,57,0,0,10,1,0,4,10,0
103947,duo-speed+farming,8,3,3,3,8,3,93,1660,1660,6,ASCENSION,AMBITIOUS,219,16,302474,326565,273068,4,63662,35851,0.000,58449923,24537253,33612064,356610,30045,2056,451,57,12,3074,24,0,3,19,6
103947,duo-speed+gathering,8,3,3,3,3,8,0,57,0,0,COLLAPSE,NONE,0,0,0,1146,0,5,21,33,0.000,15291,17161,0,1146,0,2,57,0,0,6,0,0,4,10,0
103947,duo-health+hunting,3,8,8,3,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,462,0,4,13,36,0.000,13347,15217,0,462,0,1,56,0,0,11,0,0,4,10,0
103947,duo-health+elements,3,8,3,8,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,385,0,4,0,35,0.000,11986,13856,0,385,0,1,56,0,0,11,0,0,4,10,0
103947,duo-health+farming,3,8,3,3,8,3,96,2350,2350,6,ASCENSION,ZEALOT,294,93,350638,227113,230895,6,75312,41510,0.000,50996384,22433127,28214488,266583,39470,2989,694,445,58,2137,24,0,4,19,6
103947,duo-health+gathering,3,8,3,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,550,0,3,17,30,0.000,10326,12196,0,550,0,0,55,0,0,10,0,0,4,10,0
103947,duo-hunting+elements,3,3,8,8,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,381,0,3,12,34,0.000,13840,15710,0,381,0,1,56,0,0,10,0,0,4,10,0
103947,duo-hunting+farming,3,3,8,3,8,3,122,2867,2867,6,ASCENSION,PASSIVE,275,69,388650,388707,377406,7,123209,42867,0.000,65719909,28019384,37313745,413457,24750,4064,1252,523,25,2266,31,1,3,22,6
103947,duo-hunting+gathering,3,3,8,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,530,0,2,7,27,0.000,11639,13509,0,530,0,0,55,0,0,4,0,0,4,10,0
103947,duo-elements+farming,3,3,3,8,8,3,124,3360,3360,6,ASCENSION,ZEALOT,216,125,604831,491904,453084,2,63451,76797,0.000,97347098,42341071,54403065,526309,34405,4422,1117,2090,35,3231,31,0,4,22,6
103947,duo-elements+gathering,3,3,3,8,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,410,0,2,6,23,0.000,8767,10637,0,410,0,0,55,0,0,4,0,0,4,10,0
103947,duo-farming+gathering,3,3,3,3,8,8,120,2124,2124,6,ASCENSION,AMBITIOUS,244,60,362650,445730,373826,1,21630,58321,0.000,59261874,26491681,32409412,475875,30145,2970,901,1422,42,2451,30,0,3,22,6
111866,naive-even,5,5,5,5,4,4,1,58,0,0,COLLAPSE,ZEALOT,2,0,0,297,591,8,1,62,0.007,29090,30960,0,457,160,3,58,0,0,43,1,0,4,10,0
111866,farmer,3,4,3,4,8,3,107,2934,2934,6,ASCENSION,PASSIVE,516,16,459133,339013,326830,3,55131,143493,0.000,78478851,31388173,46633413,409358,70345,3772,893,77,39,1521,27,1,2,17,6
111866,farm+elements,3,4,3,6,6,3,91,3373,3373,6,ASCENSION,ZEALOT,398,6,483963,390809,397209,1,69721,107620,0.000,75106387,36844945,37779348,448569,57760,3947,629,0,8,2754,23,0,3,16,6
111866,hardy,3,8,3,5,4,3,1,58,0,0,COLLAPSE,AMBITIOUS,0,0,0,652,0,6,3,53,0.013,21219,23089,0,697,45,3,58,0,0,25,1,0,4,8,0
111866,swift,8,4,3,3,5,3,123,4242,4242,6,ASCENSION,ZEALOT,263,117,736075,434127,478230,4,2830020,107414,0.000,53184370,29867032,22583132,470422,36295,5356,1169,103,28,1796,31,1,3,20,6
